Time,Degree,Velocity,Electromagnet_Clutch
98847.45,92.64,-6.33,1
98852.51,92.64,-6.33,1
98857.57,92.64,-6.33,1
98862.63,92.64,-6.33,1
98867.69,92.64,-6.33,1
98872.75,92.64,-6.33,1
98877.81,92.64,-6.33,1
98882.87,92.64,-6.33,1
98887.93,92.64,-6.33,1
98892.99,92.64,-6.33,1
98898.05,92.64,-6.33,1
98903.11,92.64,-6.33,1
98908.17,92.64,-6.33,1
98913.23,92.64,-6.33,1
98918.29,92.64,-6.33,1
98923.35,92.64,-6.33,1
98928.42,92.64,-6.33,1
98933.48,92.64,-6.33,1
98938.54,92.64,-6.33,1
98943.60,92.64,-6.33,1
98948.66,92.64,-6.33,1
98953.72,92.64,-6.33,1
98958.79,92.64,-6.33,1
98963.85,92.64,-6.33,1
98968.91,92.64,-6.33,1
98973.97,92.64,-6.33,1
98979.03,92.64,-6.33,1
98984.09,92.64,-6.33,1
98989.15,92.64,-6.33,1
98994.21,92.64,-6.33,1
98999.28,92.64,-6.33,1
99004.34,92.64,-6.33,1
99009.40,92.64,-6.33,1
99014.46,92.64,-6.33,1
99019.52,92.64,-6.33,1
99024.58,92.64,-6.33,1
99029.65,92.64,-6.33,1
99034.71,92.64,-6.33,1
99039.77,92.64,-6.33,1
99044.83,92.64,-6.33,1
99049.89,92.64,-6.33,1
99054.95,92.64,-6.33,1
99060.01,92.64,-6.33,1
99065.07,92.64,-6.33,1
99070.13,92.64,-6.33,1
99075.19,92.64,-6.33,1
99080.25,92.64,-6.33,1
99085.31,92.64,-6.33,1
99090.37,92.64,-6.33,1
99095.43,92.64,-6.33,1
99100.49,92.64,-6.33,1
99105.56,92.64,-6.33,1
99110.63,92.64,-6.33,1
99115.71,92.64,-6.33,1
99120.77,92.64,-6.33,1
99125.83,92.64,-6.33,1
99130.89,92.64,-6.33,1
99135.95,92.64,-6.33,1
99141.02,92.64,-6.33,1
99146.08,92.64,-6.33,1
99151.14,92.64,-6.33,1
99156.20,92.64,-6.33,1
99161.26,92.64,-6.33,1
99166.33,92.64,-6.33,1
99171.39,92.64,-6.33,1
99176.45,92.64,-6.33,1
99181.51,92.64,-6.33,1
99186.57,92.64,-6.33,1
99191.63,92.64,-6.33,1
99196.69,92.64,-6.33,1
99201.75,92.64,-6.33,1
99206.82,92.64,-6.33,1
99211.88,92.64,-6.33,1
99216.94,92.64,-6.33,1
99222.00,92.64,-6.33,1
99227.06,92.64,-6.33,1
99232.12,92.64,-6.33,1
99237.18,92.64,-6.33,1
99242.24,92.64,-6.33,1
99247.31,92.64,-6.33,1
99252.37,92.64,-6.33,1
99257.43,92.64,-6.33,1
99262.49,92.64,-6.33,1
99267.55,92.64,-6.33,1
99272.61,92.64,-6.33,1
99277.67,92.64,-6.33,1
99282.73,92.64,-6.33,1
99287.79,92.64,-6.33,1
99292.85,92.64,-6.33,1
99297.91,92.64,-6.33,1
99302.97,92.64,-6.33,1
99308.03,92.64,-6.33,1
99313.09,92.64,-6.33,1
99318.15,92.64,-6.33,1
99323.21,92.64,-6.33,1
99328.27,92.64,-6.33,1
99333.33,92.64,-6.33,1
99338.39,92.64,-6.33,1
99343.46,92.64,-6.33,1
99348.51,92.64,-6.33,1
99353.58,92.64,-6.33,1
99358.64,92.64,-6.33,1
99363.70,92.64,-6.33,1
99368.76,92.64,-6.33,1
99373.82,92.64,-6.33,1
99378.88,92.64,-6.33,1
99383.94,92.64,-6.33,1
99389.00,92.64,-6.33,1
99394.06,92.64,-6.33,1
99399.12,92.64,-6.33,1
99404.18,92.64,-6.33,1
99409.24,92.64,-6.33,1
99414.30,92.64,-6.33,1
99419.37,92.64,-6.33,1
99424.43,92.64,-6.33,1
99429.49,92.64,-6.33,1
99434.54,92.64,-6.33,1
99439.61,92.64,-6.33,1
99444.67,92.64,-6.33,1
99449.73,92.64,-6.33,1
99454.79,92.64,-6.33,1
99459.85,92.64,-6.33,1
99464.91,92.64,-6.33,1
99469.97,92.64,-6.33,1
99475.03,92.64,-6.33,1
99480.10,92.64,-6.33,1
99485.15,92.64,-6.33,1
99490.22,92.64,-6.33,1
99495.28,92.64,-6.33,1
99500.34,92.64,-6.33,1
99505.40,92.64,-6.33,1
99510.46,92.64,-6.33,1
99515.52,92.64,-6.33,1
99520.59,92.64,-6.33,1
99525.65,92.64,-6.33,1
99530.71,92.64,-6.33,1
99535.77,92.64,-6.33,1
99540.83,92.64,-6.33,1
99545.89,92.64,-6.33,1
99550.96,92.64,-6.33,1
99556.02,92.64,-6.33,1
99561.08,92.64,-6.33,1
99566.14,92.64,-6.33,1
99571.20,92.64,-6.33,1
99576.26,92.64,-6.33,1
99581.32,92.64,-6.33,1
99586.38,92.64,-6.33,1
99591.44,92.64,-6.33,1
99596.50,92.64,-6.33,1
99601.56,92.64,-6.33,1
99606.63,92.64,-6.33,1
99611.69,92.64,-6.33,1
99616.75,92.64,-6.33,1
99621.81,92.64,-6.33,1
99626.87,92.64,-6.33,1
99631.93,92.64,-6.33,1
99637.00,92.64,-6.33,1
99642.06,92.64,-6.33,1
99647.12,92.64,-6.33,1
99652.18,92.64,-6.33,1
99657.25,92.64,-6.33,1
99662.31,92.64,-6.33,1
99667.37,92.64,-6.33,1
99672.43,92.64,-6.33,1
99677.49,92.64,-6.33,1
99682.55,92.64,-6.33,1
99687.62,92.64,-6.33,1
99692.68,92.64,-6.33,1
99697.74,92.64,-6.33,1
99702.84,92.64,-6.33,1
99707.90,92.64,-6.33,1
99712.96,92.64,-6.33,1
99718.02,92.64,-6.33,1
99723.08,92.64,-6.33,1
99728.14,92.64,-6.33,1
99733.20,92.64,-6.33,1
99738.26,92.64,-6.33,1
99743.32,92.64,-6.33,1
99748.38,92.64,-6.33,1
99753.44,92.64,-6.33,1
99758.51,92.64,-6.33,1
99763.57,92.64,-6.33,1
99768.63,92.64,-6.33,1
99773.69,92.64,-6.33,1
99778.76,92.64,-6.33,1
99783.82,92.64,-6.33,1
99788.88,92.64,-6.33,1
99793.94,92.64,-6.33,1
99799.00,92.64,-6.33,1
99804.06,92.64,-6.33,1
99809.13,92.64,-6.33,1
99814.19,92.64,-6.33,1
99819.25,92.64,-6.33,1
99824.31,92.64,-6.33,1
99829.37,92.64,-6.33,1
99834.43,92.64,-6.33,1
99839.50,92.64,-6.33,1
99844.56,92.64,-6.33,1
99849.62,92.64,-6.33,1
99854.68,92.64,-6.33,1
99859.74,92.64,-6.33,1
99864.80,92.64,-6.33,1
99869.87,92.64,-6.33,1
99874.93,92.64,-6.33,1
99879.99,92.64,-6.33,1
99885.05,92.64,-6.33,1
99890.12,92.64,-6.33,1
99895.18,92.64,-6.33,1
99900.24,92.64,-6.33,1
99905.30,92.64,-6.33,1
99910.36,92.64,-6.33,1
99915.42,92.64,-6.33,1
99920.49,92.64,-6.33,1
99925.55,92.64,-6.33,1
99930.61,92.64,-6.33,1
99935.67,92.64,-6.33,1
99940.73,92.64,-6.33,1
99945.79,92.64,-6.33,1
99950.86,92.64,-6.33,1
99955.92,92.64,-6.33,1
99960.98,92.64,-6.33,1
99966.04,92.64,-6.33,1
99971.10,92.64,-6.33,1
99976.16,92.64,-6.33,1
99981.22,92.64,-6.33,1
99986.28,92.64,-6.33,1
99991.34,92.64,-6.33,1
99996.40,92.64,-6.33,1
100001.46,92.64,-6.33,1
100006.52,92.64,-6.33,1
100011.58,92.64,-6.33,1
100016.64,92.64,-6.33,1
100021.71,92.64,-6.33,1
100026.77,92.64,-6.33,1
100031.83,92.64,-6.33,1
100036.89,92.64,-6.33,1
100041.95,92.64,-6.33,1
100047.01,92.64,-6.33,1
100052.08,92.64,-6.33,1
100057.14,92.64,-6.33,1
100062.20,92.64,-6.33,1
100067.26,92.64,-6.33,1
100072.32,92.64,-6.33,1
100077.38,92.64,-6.33,1
100082.45,92.64,-6.33,1
100087.51,92.64,-6.33,1
100092.57,92.64,-6.33,1
100097.63,92.64,-6.33,1
100102.69,92.64,-6.33,1
100107.75,92.64,-6.33,1
100112.82,92.64,-6.33,1
100117.89,92.64,-6.33,1
100122.97,92.64,-6.33,1
100128.04,92.64,-6.33,1
100133.11,92.64,-6.33,1
100138.17,92.64,-6.33,1
100143.23,92.64,-6.33,1
100148.29,92.64,-6.33,1
100153.35,92.64,-6.33,1
100158.41,92.64,-6.33,1
100163.48,92.64,-6.33,1
100168.54,92.64,-6.33,1
100173.60,92.64,-6.33,1
100178.66,92.64,-6.33,1
100183.72,92.64,-6.33,1
100188.79,92.64,-6.33,1
100193.85,92.64,-6.33,1
100198.91,92.64,-6.33,1
100203.97,92.64,-6.33,1
100209.03,92.64,-6.33,1
100214.10,92.64,-6.33,1
100219.16,92.64,-6.33,1
100224.22,92.64,-6.33,1
100229.28,92.64,-6.33,1
100234.34,92.64,-6.33,1
100239.40,92.64,-6.33,1
100244.46,92.64,-6.33,1
100249.52,92.64,-6.33,1
100254.58,92.64,-6.33,1
100259.64,92.64,-6.33,1
100264.70,92.64,-6.33,1
100269.76,92.64,-6.33,1
100274.82,92.64,-6.33,1
100279.88,92.64,-6.33,1
100284.95,92.64,-6.33,1
100290.01,92.64,-6.33,1
100295.07,92.64,-6.33,1
100300.13,92.64,-6.33,1
100305.19,92.64,-6.33,1
100310.25,92.64,-6.33,1
100315.32,92.64,-6.33,1
100320.38,92.64,-6.33,1
100325.44,92.64,-6.33,1
100330.50,92.64,-6.33,1
100335.56,92.64,-6.33,1
100340.62,92.64,-6.33,1
100345.69,92.64,-6.33,1
100350.75,92.64,-6.33,1
100355.81,92.64,-6.33,1
100360.87,92.64,-6.33,1
100365.93,92.64,-6.33,1
100370.99,92.64,-6.33,1
100376.06,92.64,-6.33,1
100381.12,92.64,-6.33,1
100386.19,92.64,-6.33,1
100391.25,92.64,-6.33,1
100396.31,92.64,-6.33,1
100401.37,92.64,-6.33,1
100406.44,92.64,-6.33,1
100411.49,92.64,-6.33,1
100416.56,92.64,-6.33,1
100421.62,92.64,-6.33,1
100426.68,92.64,-6.33,1
100431.74,92.64,-6.33,1
100436.81,92.64,-6.33,1
100441.87,92.64,-6.33,1
100446.93,92.64,-6.33,1
100451.99,92.64,-6.33,1
100457.05,92.64,-6.33,1
100462.11,92.64,-6.33,1
100467.18,92.64,-6.33,1
100472.24,92.64,-6.33,1
100477.30,92.64,-6.33,1
100482.36,92.64,-6.33,1
100487.42,92.64,-6.33,1
100492.48,92.64,-6.33,1
100497.55,92.64,-6.33,1
100502.61,92.64,-6.33,1
100507.67,92.64,-6.33,1
100512.73,92.64,-6.33,1
100517.79,92.64,-6.33,1
100522.85,92.64,-6.33,1
100527.91,92.64,-6.33,1
100532.97,92.64,-6.33,1
100538.03,92.64,-6.33,1
100543.09,92.64,-6.33,1
100548.15,92.64,-6.33,1
100553.21,92.64,-6.33,1
100558.27,92.64,-6.33,1
100563.33,92.64,-6.33,1
100568.39,92.64,-6.33,1
100573.45,92.64,-6.33,1
100578.55,92.64,-6.33,1
100583.61,92.64,-6.33,1
100588.67,92.64,-6.33,1
100593.73,92.64,-6.33,1
100598.79,92.64,-6.33,1
100603.85,92.64,-6.33,1
100608.91,92.64,-6.33,1
100613.97,92.64,-6.33,1
100619.03,92.64,-6.33,1
100624.09,92.64,-6.33,1
100629.16,92.64,-6.33,1
100634.22,92.64,-6.33,1
100639.28,92.64,-6.33,1
100644.34,92.64,-6.33,1
100649.40,92.64,-6.33,1
100654.46,92.64,-6.33,1
100659.53,92.64,-6.33,1
100664.59,92.64,-6.33,1
100669.65,92.64,-6.33,1
100674.71,92.64,-6.33,1
100679.77,92.64,-6.33,1
100684.83,92.64,-6.33,1
100689.90,92.64,-6.33,1
100694.96,92.64,-6.33,1
100700.02,92.64,-6.33,1
100705.08,92.64,-6.33,1
100710.14,92.64,-6.33,1
100715.20,92.64,-6.33,1
100720.26,92.64,-6.33,1
100725.32,92.64,-6.33,1
100730.39,92.64,-6.33,1
100735.45,92.64,-6.33,1
100740.51,92.64,-6.33,1
100745.57,92.64,-6.33,1
100750.63,92.64,-6.33,1
100755.69,92.64,-6.33,1
100760.76,92.64,-6.33,1
100765.82,92.64,-6.33,1
100770.88,92.64,-6.33,1
100775.94,92.64,-6.33,1
100781.01,92.64,-6.33,1
100786.07,92.64,-6.33,1
100791.13,92.64,-6.33,1
100796.19,92.64,-6.33,1
100801.25,92.64,-6.33,1
100806.31,92.64,-6.33,1
100811.37,92.64,-6.33,1
100816.43,92.64,-6.33,1
100821.49,92.64,-6.33,1
100826.55,92.64,-6.33,1
100831.61,92.64,-6.33,1
100836.67,92.64,-6.33,1
100841.73,92.64,-6.33,1
100846.79,92.64,-6.33,1
100851.85,92.64,-6.33,1
100856.91,92.64,-6.33,1
100861.98,92.64,-6.33,1
100867.04,92.64,-6.33,1
100872.10,92.64,-6.33,1
100877.16,92.64,-6.33,1
100882.22,92.64,-6.33,1
100887.28,92.64,-6.33,1
100892.35,92.64,-6.33,1
100897.41,92.64,-6.33,1
100902.47,92.64,-6.33,1
100907.53,92.64,-6.33,1
100912.59,92.64,-6.33,1
100917.65,92.64,-6.33,1
100922.71,92.64,-6.33,1
100927.77,92.64,-6.33,1
100932.84,92.64,-6.33,1
100937.90,92.64,-6.33,1
100942.96,92.64,-6.33,1
100948.02,92.64,-6.33,1
100953.08,92.64,-6.33,1
100958.15,92.64,-6.33,1
100963.21,92.64,-6.33,1
100968.27,92.64,-6.33,1
100973.33,92.64,-6.33,1
100978.39,92.64,-6.33,1
100983.45,92.64,-6.33,1
100988.51,92.64,-6.33,1
100993.58,92.64,-6.33,1
100998.64,92.64,-6.33,1
101003.70,92.64,-6.33,1
101008.76,92.64,-6.33,1
101013.82,92.64,-6.33,1
101018.88,92.64,-6.33,1
101023.95,92.64,-6.33,1
101029.01,92.64,-6.33,1
101034.07,92.64,-6.33,1
101039.13,92.64,-6.33,1
101044.19,92.64,-6.33,1
101049.25,92.64,-6.33,1
101054.32,92.64,-6.33,1
101059.38,92.64,-6.33,1
101064.43,92.64,-6.33,1
101069.49,92.64,-6.33,1
101074.55,92.64,-6.33,1
101079.62,92.64,-6.33,1
101084.68,92.64,-6.33,1
101089.74,92.64,-6.33,1
101094.79,92.64,-6.33,1
101099.85,92.64,-6.33,1
101104.91,92.64,-6.33,1
101109.97,92.64,-6.33,1
101115.04,92.64,-6.33,1
101120.10,92.64,-6.33,1
101125.16,92.64,-6.33,1
101130.23,92.64,-6.33,1
101135.31,92.64,-6.33,1
101140.38,92.64,-6.33,1
101145.45,92.64,-6.33,1
101150.51,92.64,-6.33,1
101155.57,92.64,-6.33,1
101160.63,92.64,-6.33,1
101165.70,92.64,-6.33,1
101170.76,92.64,-6.33,1
101175.82,92.64,-6.33,1
101180.88,92.64,-6.33,1
101185.94,92.64,-6.33,1
101191.00,92.64,-6.33,1
101196.07,92.64,-6.33,1
101201.13,92.64,-6.33,1
101206.19,92.64,-6.33,1
101211.25,92.64,-6.33,1
101216.31,92.64,-6.33,1
101221.37,92.64,-6.33,1
101226.44,92.64,-6.33,1
101231.50,92.64,-6.33,1
101236.56,92.64,-6.33,1
101241.62,92.64,-6.33,1
101246.68,92.64,-6.33,1
101251.74,92.64,-6.33,1
101256.81,92.64,-6.33,1
101261.87,92.64,-6.33,1
101266.93,92.64,-6.33,1
101271.99,92.64,-6.33,1
101277.05,92.64,-6.33,1
101282.12,92.64,-6.33,1
101287.18,92.64,-6.33,1
101292.24,92.64,-6.33,1
101297.30,92.64,-6.33,1
101302.36,92.64,-6.33,1
101307.43,92.64,-6.33,1
101312.49,92.64,-6.33,1
101317.55,92.64,-6.33,1
101322.61,92.64,-6.33,1
101327.67,92.64,-6.33,1
101332.73,92.64,-6.33,1
101337.79,92.64,-6.33,1
101342.85,92.64,-6.33,1
101347.91,92.64,-6.33,1
101352.97,92.64,-6.33,1
101358.03,92.64,-6.33,1
101363.09,92.64,-6.33,1
101368.15,92.64,-6.33,1
101373.21,92.64,-6.33,1
101378.27,92.64,-6.33,1
101383.33,92.64,-6.33,1
101388.39,92.64,-6.33,1
101393.45,92.64,-6.33,1
101398.51,92.64,-6.33,1
101403.57,92.64,-6.33,1
101408.63,92.64,-6.33,1
101413.69,92.64,-6.33,1
101418.75,92.64,-6.33,1
101423.81,92.64,-6.33,1
101428.87,92.64,-6.33,1
101433.93,92.64,-6.33,1
101438.99,92.64,-6.33,1
101444.09,92.64,-6.33,1
101449.15,92.64,-6.33,1
101454.21,92.64,-6.33,1
101459.27,92.64,-6.33,1
101464.34,92.64,-6.33,1
101469.40,92.64,-6.33,1
101474.46,92.64,-6.33,1
101479.52,92.64,-6.33,1
101484.58,92.64,-6.33,1
101489.64,92.64,-6.33,1
101494.70,92.64,-6.33,1
101499.77,92.64,-6.33,1
101504.83,92.64,-6.33,1
101509.89,92.64,-6.33,1
101514.95,92.64,-6.33,1
101520.02,92.64,-6.33,1
101525.08,92.64,-6.33,1
101530.14,92.64,-6.33,1
101535.20,92.64,-6.33,1
101540.26,92.64,-6.33,1
101545.32,92.64,-6.33,1
101550.39,92.64,-6.33,1
101555.45,92.64,-6.33,1
101560.51,92.64,-6.33,1
101565.57,92.64,-6.33,1
101570.63,92.64,-6.33,1
101575.70,92.64,-6.33,1
101580.76,92.64,-6.33,1
101585.82,92.64,-6.33,1
101590.88,92.64,-6.33,1
101595.93,92.64,-6.33,1
101601.00,92.64,-6.33,1
101606.07,92.64,-6.33,1
101611.13,92.64,-6.33,1
101616.19,92.64,-6.33,1
101621.25,92.64,-6.33,1
101626.31,92.64,-6.33,1
101631.38,92.64,-6.33,1
101636.44,92.64,-6.33,1
101641.50,92.64,-6.33,1
101646.56,92.64,-6.33,1
101651.62,92.64,-6.33,1
101656.68,92.64,-6.33,1
101661.75,92.64,-6.33,1
101666.81,92.64,-6.33,1
101671.87,92.64,-6.33,1
101676.93,92.64,-6.33,1
101681.99,92.64,-6.33,1
101687.05,92.64,-6.33,1
101692.12,92.64,-6.33,1
101697.18,92.64,-6.33,1
101702.24,92.64,-6.33,1
101707.30,92.64,-6.33,1
101712.37,92.64,-6.33,1
101717.43,92.64,-6.33,1
101722.49,92.64,-6.33,1
101727.55,92.64,-6.33,1
101732.61,92.64,-6.33,1
101737.67,92.64,-6.33,1
101742.74,92.64,-6.33,1
101747.80,92.64,-6.33,1
101752.86,92.64,-6.33,1
101757.92,92.64,-6.33,1
101762.98,92.64,-6.33,1
101768.04,92.64,-6.33,1
101773.11,92.64,-6.33,1
101778.17,92.64,-6.33,1
101783.23,92.64,-6.33,1
101788.29,92.64,-6.33,1
101793.36,92.64,-6.33,1
101798.42,92.64,-6.33,1
101803.48,92.64,-6.33,1
101808.54,92.64,-6.33,1
101813.60,92.64,-6.33,1
101818.66,92.64,-6.33,1
101823.73,92.64,-6.33,1
101828.79,92.64,-6.33,1
101833.85,92.64,-6.33,1
101838.91,92.64,-6.33,1
101843.97,92.64,-6.33,1
101849.04,92.64,-6.33,1
101854.10,92.64,-6.33,1
101859.16,92.64,-6.33,1
101864.22,92.64,-6.33,1
101869.28,92.64,-6.33,1
101874.34,92.64,-6.33,1
101879.40,92.64,-6.33,1
101884.46,92.64,-6.33,1
101889.52,92.64,-6.33,1
101894.58,92.64,-6.33,1
101899.64,92.64,-6.33,1
101904.70,92.64,-6.33,1
101909.76,92.64,-6.33,1
101914.82,92.64,-6.33,1
101919.88,92.64,-6.33,1
101924.95,92.64,-6.33,1
101930.01,92.64,-6.33,1
101935.07,92.64,-6.33,1
101940.13,92.64,-6.33,1
101945.19,92.64,-6.33,1
101950.25,92.64,-6.33,1
101955.31,92.64,-6.33,1
101960.37,92.64,-6.33,1
101965.43,92.64,-6.33,1
101970.49,92.64,-6.33,1
101975.55,92.64,-6.33,1
101980.61,92.64,-6.33,1
101985.67,92.64,-6.33,1
101990.73,92.64,-6.33,1
101995.79,92.64,-6.33,1
102000.85,92.64,-6.33,1
102005.91,92.64,-6.33,1
102010.97,92.64,-6.33,1
102016.03,92.64,-6.33,1
102021.09,92.64,-6.33,1
102026.15,92.64,-6.33,1
102031.21,92.64,-6.33,1
102036.27,92.64,-6.33,1
102041.33,92.64,-6.33,1
102046.39,92.64,-6.33,1
102051.45,92.64,-6.33,1
102056.51,92.64,-6.33,1
102061.57,92.64,-6.33,1
102066.63,92.64,-6.33,1
102071.69,92.64,-6.33,1
102076.75,92.64,-6.33,1
102081.82,92.64,-6.33,1
102086.88,92.64,-6.33,1
102091.94,92.64,-6.33,1
102097.00,92.64,-6.33,1
102102.06,92.64,-6.33,1
102107.13,92.64,-6.33,1
102112.19,92.64,-6.33,1
102117.25,92.64,-6.33,1
102122.31,92.64,-6.33,1
102127.37,92.64,-6.33,1
102132.43,92.64,-6.33,1
102137.50,92.64,-6.33,1
102142.56,92.64,-6.33,1
102147.62,92.64,-6.33,1
102152.68,92.64,-6.33,1
102157.74,92.64,-6.33,1
102162.80,92.64,-6.33,1
102167.86,92.64,-6.33,1
102172.92,92.64,-6.33,1
102177.98,92.64,-6.33,1
102183.04,92.64,-6.33,1
102188.11,92.64,-6.33,1
102193.17,92.64,-6.33,1
102198.23,92.64,-6.33,1
102203.29,92.64,-6.33,1
102208.35,92.64,-6.33,1
102213.41,92.64,-6.33,1
102218.48,92.64,-6.33,1
102223.54,92.64,-6.33,1
102228.60,92.64,-6.33,1
102233.66,92.64,-6.33,1
102238.73,92.64,-6.33,1
102243.79,92.64,-6.33,1
102248.85,92.64,-6.33,1
102253.91,92.64,-6.33,1
102258.97,92.64,-6.33,1
102264.03,92.64,-6.33,1
102269.09,92.64,-6.33,1
102274.15,92.64,-6.33,1
102279.22,92.64,-6.33,1
102284.28,92.64,-6.33,1
102289.34,92.64,-6.33,1
102294.40,92.64,-6.33,1
102299.46,92.64,-6.33,1
102304.52,92.64,-6.33,1
102309.63,92.64,-6.33,1
102314.69,92.64,-6.33,1
102319.75,92.64,-6.33,1
102324.81,92.64,-6.33,1
102329.87,92.64,-6.33,1
102334.93,92.64,-6.33,1
102340.00,92.64,-6.33,1
102345.06,92.64,-6.33,1
102350.12,92.64,-6.33,1
102355.18,92.64,-6.33,1
102360.24,92.64,-6.33,1
102365.30,92.64,-6.33,1
102370.37,92.64,-6.33,1
102375.43,92.64,-6.33,1
102380.49,92.64,-6.33,1
102385.55,92.64,-6.33,1
102390.61,92.64,-6.33,1
102395.67,92.64,-6.33,1
102400.74,92.64,-6.33,1
102405.80,92.64,-6.33,1
102410.86,92.64,-6.33,1
102415.92,92.64,-6.33,1
102420.98,92.64,-6.33,1
102426.04,92.64,-6.33,1
102431.10,92.64,-6.33,1
102436.16,92.64,-6.33,1
102441.23,92.64,-6.33,1
102446.29,92.64,-6.33,1
102451.35,92.64,-6.33,1
102456.41,92.64,-6.33,1
102461.47,92.64,-6.33,1
102466.53,92.64,-6.33,1
102471.59,92.64,-6.33,1
102476.65,92.64,-6.33,1
102481.72,92.64,-6.33,1
102486.78,92.64,-6.33,1
102491.84,92.64,-6.33,1
102496.90,92.64,-6.33,1
102501.96,92.64,-6.33,1
102507.03,92.64,-6.33,1
102512.09,92.64,-6.33,1
102517.15,92.64,-6.33,1
102522.21,92.64,-6.33,1
102527.27,92.64,-6.33,1
102532.34,92.64,-6.33,1
102537.40,92.64,-6.33,1
102542.46,92.64,-6.33,1
102547.52,92.64,-6.33,1
102552.58,92.64,-6.33,1
102557.65,92.64,-6.33,1
102562.71,92.64,-6.33,1
102567.77,92.64,-6.33,1
102572.83,92.64,-6.33,1
102577.89,92.64,-6.33,1
102582.96,92.64,-6.33,1
102588.02,92.64,-6.33,1
102593.08,92.64,-6.33,1
102598.14,92.64,-6.33,1
102603.20,92.64,-6.33,1
102608.26,92.64,-6.33,1
102613.33,92.64,-6.33,1
102618.39,92.64,-6.33,1
102623.45,92.64,-6.33,1
102628.51,92.64,-6.33,1
102633.57,92.64,-6.33,1
102638.63,92.64,-6.33,1
102643.70,92.64,-6.33,1
102648.76,92.64,-6.33,1
102653.82,92.64,-6.33,1
102658.88,92.64,-6.33,1
102663.94,92.64,-6.33,1
102669.00,92.64,-6.33,1
102674.07,92.64,-6.33,1
102679.13,92.64,-6.33,1
102684.19,92.64,-6.33,1
102689.25,92.64,-6.33,1
102694.31,92.64,-6.33,1
102699.38,92.64,-6.33,1
102704.43,92.64,-6.33,1
102709.50,92.64,-6.33,1
102714.56,92.64,-6.33,1
102719.62,92.64,-6.33,1
102724.68,92.64,-6.33,1
102729.74,92.64,-6.33,1
102734.80,92.64,-6.33,1
102739.86,92.64,-6.33,1
102744.92,92.64,-6.33,1
102749.98,92.64,-6.33,1
102755.04,92.64,-6.33,1
102760.10,92.64,-6.33,1
102765.16,92.64,-6.33,1
102770.22,92.64,-6.33,1
102775.28,92.64,-6.33,1
102780.34,92.64,-6.33,1
102785.40,92.64,-6.33,1
102790.46,92.64,-6.33,1
102795.52,92.64,-6.33,1
102800.58,92.64,-6.33,1
102805.64,92.64,-6.33,1
102810.70,92.64,-6.33,1
102815.76,92.64,-6.33,1
102820.82,92.64,-6.33,1
102825.88,92.64,-6.33,1
102830.94,92.64,-6.33,1
102836.00,92.64,-6.33,1
102841.06,92.64,-6.33,1
102846.12,92.64,-6.33,1
102851.18,92.64,-6.33,1
102856.24,92.64,-6.33,1
102861.30,92.64,-6.33,1
102866.36,92.64,-6.33,1
102871.42,92.64,-6.33,1
102876.48,92.64,-6.33,1
102881.54,92.64,-6.33,1
102886.60,92.64,-6.33,1
102891.66,92.64,-6.33,1
102896.72,92.64,-6.33,1
102901.78,92.64,-6.33,1
102906.84,92.64,-6.33,1
102911.90,92.64,-6.33,1
102916.96,92.64,-6.33,1
102922.02,92.64,-6.33,1
102927.08,92.64,-6.33,1
102932.14,92.64,-6.33,1
102937.20,92.64,-6.33,1
102942.26,92.64,-6.33,1
102947.32,92.64,-6.33,1
102952.38,92.64,-6.33,1
102957.44,92.64,-6.33,1
102962.50,92.64,-6.33,1
102967.57,92.64,-6.33,1
102972.63,92.64,-6.33,1
102977.69,92.64,-6.33,1
102982.75,92.64,-6.33,1
102987.81,92.64,-6.33,1
102992.87,92.64,-6.33,1
102997.93,92.64,-6.33,1
103002.99,92.64,-6.33,1
103008.05,92.64,-6.33,1
103013.11,92.64,-6.33,1
103018.17,92.64,-6.33,1
103023.23,92.64,-6.33,1
103028.29,92.64,-6.33,1
103033.35,92.64,-6.33,1
103038.41,92.64,-6.33,1
103043.47,92.64,-6.33,1
103048.53,92.64,-6.33,1
103053.59,92.64,-6.33,1
103058.65,92.64,-6.33,1
103063.71,92.64,-6.33,1
103068.77,92.64,-6.33,1
103073.83,92.64,-6.33,1
103078.89,92.64,-6.33,1
103083.95,92.64,-6.33,1
103089.01,92.64,-6.33,1
103094.07,92.64,-6.33,1
103099.14,92.64,-6.33,1
103104.20,92.64,-6.33,1
103109.26,92.64,-6.33,1
103114.32,92.64,-6.33,1
103119.39,92.64,-6.33,1
103124.45,92.64,-6.33,1
103129.51,92.64,-6.33,1
103134.57,92.64,-6.33,1
103139.63,92.64,-6.33,1
103144.69,92.64,-6.33,1
103149.76,92.64,-6.33,1
103154.82,92.64,-6.33,1
103159.88,92.64,-6.33,1
103164.94,92.64,-6.33,1
103170.04,92.64,-6.33,1
103175.10,92.64,-6.33,1
103180.16,92.64,-6.33,1
103185.22,92.64,-6.33,1
103190.28,92.64,-6.33,1
103195.34,92.64,-6.33,1
103200.41,92.64,-6.33,1
103205.47,92.64,-6.33,1
103210.53,92.64,-6.33,1
103215.59,92.64,-6.33,1
103220.65,92.64,-6.33,1
103225.71,92.64,-6.33,1
103230.78,92.64,-6.33,1
103235.84,92.64,-6.33,1
103240.90,92.64,-6.33,1
103245.96,92.64,-6.33,1
103251.02,92.64,-6.33,1
103256.08,92.64,-6.33,1
103261.14,92.64,-6.33,1
